method,method_label,direction,seed,run_name,error_type,rank_within_type,score,target_far,selected_threshold,empirical_far,tar_at_far,is_error_at_threshold,probe_index,gallery_index,same_class,split_file,scores_path,probe_path,probe_dataset,probe_session,probe_hand,probe_subject_id,probe_palm_id,probe_class_id,probe_sample_id,gallery_path,gallery_dataset,gallery_session,gallery_hand,gallery_subject_id,gallery_palm_id,gallery_class_id,gallery_sample_id
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,5,0.6938644051551819,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,233,249,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/00894.bmp,Tongji,session2,none,90,Tongji_00090,549,Tongji_session2_none_00894,data/segmented/Tongji/session1/00920.bmp,Tongji,session1,none,92,Tongji_00092,551,Tongji_session1_none_00920
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,6,0.6931207776069641,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,325,630,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01256.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01256,data/segmented/Tongji/session1/02931.bmp,Tongji,session1,none,294,Tongji_00294,753,Tongji_session1_none_02931
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,7,0.6915643811225891,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,994,918,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/04425.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04425,data/segmented/Tongji/session1/04089.bmp,Tongji,session1,none,409,Tongji_00409,868,Tongji_session1_none_04089
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,8,0.684613049030304,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,616,650,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02827.bmp,Tongji,session2,none,283,Tongji_00283,742,Tongji_session2_none_02827,data/segmented/Tongji/session1/02961.bmp,Tongji,session1,none,297,Tongji_00297,756,Tongji_session1_none_02961
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,9,0.681123673915863,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,621,240,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02912.bmp,Tongji,session2,none,292,Tongji_00292,751,Tongji_session2_none_02912,data/segmented/Tongji/session1/00911.bmp,Tongji,session1,none,92,Tongji_00092,551,Tongji_session1_none_00911
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,10,0.6781362295150757,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,610,650,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02821.bmp,Tongji,session2,none,283,Tongji_00283,742,Tongji_session2_none_02821,data/segmented/Tongji/session1/02961.bmp,Tongji,session1,none,297,Tongji_00297,756,Tongji_session1_none_02961
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,11,0.6717250347137451,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,346,552,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01387.bmp,Tongji,session2,none,139,Tongji_00139,598,Tongji_session2_none_01387,data/segmented/Tongji/session1/02563.bmp,Tongji,session1,none,257,Tongji_00257,716,Tongji_session1_none_02563
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,12,0.6712735891342163,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,328,633,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01259.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01259,data/segmented/Tongji/session1/02934.bmp,Tongji,session1,none,294,Tongji_00294,753,Tongji_session1_none_02934
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,13,0.6676401495933533,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,341,552,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01382.bmp,Tongji,session2,none,139,Tongji_00139,598,Tongji_session2_none_01382,data/segmented/Tongji/session1/02563.bmp,Tongji,session1,none,257,Tongji_00257,716,Tongji_session1_none_02563
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,14,0.6674594283103943,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,79,170,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/00250.bmp,Tongji,session2,none,25,Tongji_00025,484,Tongji_session2_none_00250,data/segmented/Tongji/session1/00721.bmp,Tongji,session1,none,73,Tongji_00073,532,Tongji_session1_none_00721
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,15,0.6666484475135803,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,327,630,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/01258.bmp,Tongji,session2,none,126,Tongji_00126,585,Tongji_session2_none_01258,data/segmented/Tongji/session1/02931.bmp,Tongji,session1,none,294,Tongji_00294,753,Tongji_session1_none_02931
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,16,0.6658639907836914,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,619,650,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02830.bmp,Tongji,session2,none,283,Tongji_00283,742,Tongji_session2_none_02830,data/segmented/Tongji/session1/02961.bmp,Tongji,session1,none,297,Tongji_00297,756,Tongji_session1_none_02961
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,17,0.6631514430046082,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,64,50,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/00215.bmp,Tongji,session2,none,22,Tongji_00022,481,Tongji_session2_none_00215,data/segmented/Tongji/session1/00191.bmp,Tongji,session1,none,20,Tongji_00020,479,Tongji_session1_none_00191
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,18,0.6628148555755615,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,522,321,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02413.bmp,Tongji,session2,none,242,Tongji_00242,701,Tongji_session2_none_02413,data/segmented/Tongji/session1/01252.bmp,Tongji,session1,none,126,Tongji_00126,585,Tongji_session1_none_01252
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,19,0.6593799591064453,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,528,321,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02419.bmp,Tongji,session2,none,242,Tongji_00242,701,Tongji_session2_none_02419,data/segmented/Tongji/session1/01252.bmp,Tongji,session1,none,126,Tongji_00126,585,Tongji_session1_none_01252
B1,ResNet18 + CE + SupCon,S1->S2,42,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42,rank1_misidentification,20,0.6576771140098572,0.001,0.5512232184410095,0.001,0.5988333333333333,NA,615,650,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed42.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv,data/segmented/Tongji/session2/02826.bmp,Tongji,session2,none,283,Tongji_00283,742,Tongji_session2_none_02826,data/segmented/Tongji/session1/02961.bmp,Tongji,session1,none,297,Tongji_00297,756,Tongji_session1_none_02961
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,1,0.6836256980895996,0.001,0.4658132493495941,0.001,0.681,True,23,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00164.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00164,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,2,0.6778823137283325,0.001,0.4658132493495941,0.001,0.681,True,22,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00163.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00163,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,3,0.6624363660812378,0.001,0.4658132493495941,0.001,0.681,True,21,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00162.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00162,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,4,0.657498836517334,0.001,0.4658132493495941,0.001,0.681,True,29,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00170.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00170,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,5,0.6555761694908142,0.001,0.4658132493495941,0.001,0.681,True,20,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00161.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00161,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,6,0.6500487327575684,0.001,0.4658132493495941,0.001,0.681,True,439,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02860.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02860,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,7,0.6480193138122559,0.001,0.4658132493495941,0.001,0.681,True,438,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02859.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02859,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,8,0.6383998394012451,0.001,0.4658132493495941,0.001,0.681,True,439,302,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02860.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02860,data/segmented/Tongji/session1/01813.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01813
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,9,0.6335324048995972,0.001,0.4658132493495941,0.001,0.681,True,439,304,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02860.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02860,data/segmented/Tongji/session1/01815.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01815
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,10,0.633076548576355,0.001,0.4658132493495941,0.001,0.681,True,27,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00168.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00168,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,11,0.6314662098884583,0.001,0.4658132493495941,0.001,0.681,True,125,117,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00628.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00628
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,12,0.6295776963233948,0.001,0.4658132493495941,0.001,0.681,True,438,302,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02859.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02859,data/segmented/Tongji/session1/01813.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01813
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,13,0.621162474155426,0.001,0.4658132493495941,0.001,0.681,True,28,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00169.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00169,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,14,0.614682137966156,0.001,0.4658132493495941,0.001,0.681,True,433,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02854.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02854,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,15,0.613337516784668,0.001,0.4658132493495941,0.001,0.681,True,438,304,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02859.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02859,data/segmented/Tongji/session1/01815.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01815
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,16,0.6105092167854309,0.001,0.4658132493495941,0.001,0.681,True,111,1034,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00622.bmp,Tongji,session2,none,63,Tongji_00063,522,Tongji_session2_none_00622,data/segmented/Tongji/session1/05505.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05505
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,17,0.6084454655647278,0.001,0.4658132493495941,0.001,0.681,True,437,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02858.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02858,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,18,0.6064552664756775,0.001,0.4658132493495941,0.001,0.681,True,436,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02857.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02857,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,19,0.6061861515045166,0.001,0.4658132493495941,0.001,0.681,True,26,1033,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00167.bmp,Tongji,session2,none,17,Tongji_00017,476,Tongji_session2_none_00167,data/segmented/Tongji/session1/05504.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05504
B1,ResNet18 + CE + SupCon,S1->S2,2026,b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,20,0.6057350635528564,0.001,0.4658132493495941,0.001,0.681,True,435,301,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02856.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02856,data/segmented/Tongji/session1/01812.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01812
